Region,Province,Municipality,Year,Count
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,ALORAN,1989,3
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,ALORAN,1990,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,ALORAN,1991,4
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,ALORAN,1992,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,ALORAN,1993,3
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,ALORAN,1994,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,ALORAN,1995,8
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,ALORAN,1996,7
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,ALORAN,1997,4
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,ALORAN,2000,5
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,ALORAN,2001,5
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,ALORAN,2002,6
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,ALORAN,2003,9
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,ALORAN,2004,9
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,ALORAN,2005,11
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,ALORAN,2006,16
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,ALORAN,2007,14
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,ALORAN,2008,23
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,ALORAN,2009,23
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,ALORAN,2010,14
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,ALORAN,2011,20
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,ALORAN,2012,35
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,ALORAN,2013,18
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,ALORAN,2014,15
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,ALORAN,2015,15
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,ALORAN,2016,16
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,ALORAN,2017,23
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,ALORAN,2018,13
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,ALORAN,2019,8
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BALIANGAO,1989,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BALIANGAO,1990,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BALIANGAO,1991,3
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BALIANGAO,1992,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BALIANGAO,1993,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BALIANGAO,1994,4
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BALIANGAO,1995,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BALIANGAO,1996,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BALIANGAO,1997,5
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BALIANGAO,1998,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BALIANGAO,1999,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BALIANGAO,2000,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BALIANGAO,2001,4
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BALIANGAO,2003,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BALIANGAO,2004,4
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BALIANGAO,2005,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BALIANGAO,2006,6
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BALIANGAO,2007,3
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BALIANGAO,2008,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BALIANGAO,2009,3
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BALIANGAO,2011,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BALIANGAO,2012,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BALIANGAO,2013,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BALIANGAO,2016,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BALIANGAO,2017,7
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BALIANGAO,2018,3
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BALIANGAO,2019,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BALIANGAO,2020,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BONIFACIO,1988,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BONIFACIO,1989,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BONIFACIO,1991,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BONIFACIO,1992,3
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BONIFACIO,1993,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BONIFACIO,1994,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BONIFACIO,1995,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BONIFACIO,1996,3
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BONIFACIO,1997,3
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BONIFACIO,1998,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BONIFACIO,1999,3
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BONIFACIO,2000,5
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BONIFACIO,2001,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BONIFACIO,2002,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BONIFACIO,2003,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BONIFACIO,2004,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BONIFACIO,2005,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BONIFACIO,2006,5
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BONIFACIO,2007,3
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BONIFACIO,2009,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BONIFACIO,2010,4
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BONIFACIO,2011,3
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BONIFACIO,2012,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BONIFACIO,2013,5
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BONIFACIO,2014,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BONIFACIO,2015,5
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BONIFACIO,2016,6
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BONIFACIO,2017,11
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BONIFACIO,2019,5
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,BONIFACIO,2020,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,1988,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,1989,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,1990,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,1991,4
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,1992,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,1993,5
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,1994,8
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,1995,22
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,1996,5
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,1997,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,1998,5
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,1999,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,2000,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,2001,8
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,2002,4
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,2003,4
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,2004,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,2005,10
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,2006,7
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,2007,4
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,2008,13
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,2009,4
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,2010,16
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,2011,10
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,2012,17
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,2013,9
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,2014,3
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,2015,9
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,2016,12
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,2017,10
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,2018,12
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,2019,6
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CALAMBA,2020,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CLARIN,1990,4
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CLARIN,1991,8
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CLARIN,1992,4
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CLARIN,1993,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CLARIN,1994,7
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CLARIN,1995,5
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CLARIN,1996,3
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CLARIN,1997,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CLARIN,1998,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CLARIN,1999,3
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CLARIN,2000,6
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CLARIN,2001,15
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CLARIN,2002,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CLARIN,2003,9
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CLARIN,2004,10
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CLARIN,2005,21
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CLARIN,2006,15
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CLARIN,2007,14
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CLARIN,2008,7
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CLARIN,2009,10
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CLARIN,2010,17
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CLARIN,2011,13
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CLARIN,2012,17
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CLARIN,2013,19
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CLARIN,2014,17
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CLARIN,2015,12
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CLARIN,2016,13
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CLARIN,2017,24
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CLARIN,2018,15
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CLARIN,2019,17
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CLARIN,2020,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,CONCEPCION,2006,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,DON VICTORIANO CHIONGBIAN (DON MARIANO MARCOS),2015,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,DON VICTORIANO CHIONGBIAN (DON MARIANO MARCOS),2016,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,DON VICTORIANO CHIONGBIAN (DON MARIANO MARCOS),2017,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,1988,3
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,1989,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,1990,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,1991,5
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,1992,10
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,1993,10
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,1994,11
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,1995,9
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,1996,11
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,1997,7
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,1998,5
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,1999,7
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,2000,6
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,2001,6
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,2002,10
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,2003,5
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,2004,10
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,2005,13
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,2006,22
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,2007,32
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,2008,4
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,2009,11
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,2010,15
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,2011,15
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,2012,13
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,2013,13
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,2014,14
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,2015,23
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,2016,15
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,2017,10
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,2018,14
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,2019,13
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,JIMENEZ,2020,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,LOPEZ JAENA,1988,4
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,LOPEZ JAENA,1989,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,LOPEZ JAENA,1991,6
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,LOPEZ JAENA,1992,7
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,LOPEZ JAENA,1993,4
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,LOPEZ JAENA,1994,4
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,LOPEZ JAENA,1995,3
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,LOPEZ JAENA,1996,5
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,LOPEZ JAENA,1997,3
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,LOPEZ JAENA,1998,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,LOPEZ JAENA,1999,3
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,LOPEZ JAENA,2000,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,LOPEZ JAENA,2001,4
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,LOPEZ JAENA,2002,5
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,LOPEZ JAENA,2003,4
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,LOPEZ JAENA,2004,3
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,LOPEZ JAENA,2006,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,LOPEZ JAENA,2007,5
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,LOPEZ JAENA,2008,12
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,LOPEZ JAENA,2009,9
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,LOPEZ JAENA,2010,6
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,LOPEZ JAENA,2011,3
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,LOPEZ JAENA,2012,5
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,LOPEZ JAENA,2013,3
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,LOPEZ JAENA,2014,6
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,LOPEZ JAENA,2015,8
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,LOPEZ JAENA,2016,11
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,LOPEZ JAENA,2018,5
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,LOPEZ JAENA,2019,10
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),1988,24
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),1989,19
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),1990,13
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),1991,14
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),1992,27
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),1993,5
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),1994,20
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),1995,7
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),1996,24
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),1997,17
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),1998,10
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),1999,10
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),2000,13
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),2001,26
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),2002,12
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),2003,35
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),2004,38
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),2005,33
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),2006,38
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),2007,29
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),2008,41
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),2009,33
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),2010,36
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),2011,56
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),2012,36
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),2013,44
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),2014,35
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),2015,33
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),2016,51
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),2017,39
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),2018,40
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),2019,45
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OROQUIETA CITY (CAPITAL),2020,7
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,1988,43
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,1989,44
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,1990,76
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,1991,63
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,1992,78
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,1993,82
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,1994,67
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,1995,44
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,1996,64
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,1997,53
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,1998,31
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,1999,37
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,2000,47
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,2001,57
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,2002,88
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,2003,86
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,2004,105
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,2005,127
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,2006,159
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,2007,152
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,2008,129
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,2009,117
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,2010,148
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,2011,121
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,2012,150
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,2013,133
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,2014,110
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,2015,128
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,2016,131
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,2017,121
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,2018,100
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,2019,136
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,OZAMIS CITY,2020,13
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PANAON,1988,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PANAON,1989,6
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PANAON,1991,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PANAON,1992,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PANAON,1994,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PANAON,1997,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PANAON,2000,3
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PANAON,2002,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PANAON,2003,5
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PANAON,2004,6
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PANAON,2005,4
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PANAON,2006,19
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PANAON,2007,4
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PANAON,2008,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PANAON,2009,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PANAON,2010,3
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PANAON,2011,3
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PANAON,2012,6
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PANAON,2013,5
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PANAON,2014,7
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PANAON,2015,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PANAON,2016,4
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PANAON,2017,8
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PANAON,2018,7
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PANAON,2019,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PLARIDEL,1989,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PLARIDEL,1990,5
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PLARIDEL,1991,1
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PLARIDEL,1992,6
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PLARIDEL,1993,9
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PLARIDEL,1994,4
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PLARIDEL,1995,3
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PLARIDEL,1996,3
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PLARIDEL,1997,9
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PLARIDEL,1998,3
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PLARIDEL,1999,11
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PLARIDEL,2000,2
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PLARIDEL,2001,4
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PLARIDEL,2002,10
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PLARIDEL,2003,10
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PLARIDEL,2004,16
Region X - Northern Mindanao,MISAMIS OCCIDENTAL,PLARIDEL,2005,9
